itemname	itemprice	size	brand
סגנון מוצרלה מגורדת	20.8		
סגנון פטה יווני 400	17.9		
סגנון פטה יוונית 200	25.8		
"סדין זוגי 200*160 ס"""	59.9		
סדין מיטה וחצי 200*1	49.9		
סובין ש.שועל טבעי 50	12.1		
"סוגת אורז מלא 1 ק""ג"	8.9		
סוד כדוריות לאסלה או	14.7		
סוד כדוריות לאסלה פר	14.7		
סוד כדוריות נתלה לאס	7.9		
סוד כדוריות סבון נתל	7.9		
סוד מארז טריו כדוריו	14.7		
סוד מחדש צבע לבן לכב	15.9		
סוד מרכך ארומתרפי זה	11.9		
סוד מרכך כביסה מרוכז	11.9		
סוד מרכך מרוכז 900 מ	11.9		
סוד מרכך מרוכז ארומה	11.9		
סוד מרכך מרוכז ורוד	11.9		
סוד מרכך מרוכז ירוק	11.9		
סוד מרכך מרוכז כחול	11.9		
סודה 1 לי	3.9		
סודה 1 ליטר בטעם לימ	3.9		
סודה 1.5 ליטר	3.0		
"סודה 6*200 מ""ל רמי ל"	10.0		
סודה בטעם אננס 1.5לי	12.9		
סודה בטעם אננס שוופס	12.4		
סודה בטעם אשכוליות 1	12.9		
סודה בטעם לימון ליים	12.9		
סודה בטעם נענע ליים	12.4		
סודה בטעם פירות יער	12.4		
סודה בטעם תפוח שוופס	12.4		
סודה ג'ינג'ר אייל שו	10.0		
סודה לימון שוופס 4*1	12.4		
סודה לשתיה ללא אלומנ	14.1		
סודה לשתיה מיימונס 1	2.3		
סודה לשתיה צנצנת 500	12.5		
סודה לשתייה 100גר רמ	1.7		
סודה נענע פחית רביעי	11.2		
סודה פחית רביעייה 25	11.2		
סודה קינלי 1.5 ליטר	3.3		
סודה שוופס 1.5 ליטר	2.9		
סודה שוופס 4*1.5 ליט	12.4		
סודה שוופס בטעם ענבי	12.4		
סודה שוופס תפוח 1.5	3.0		
סודהסטרים סירופ למשק	18.9		
סודהסטרים סירופ פטל	18.9		
סודהסטרים סירופ תפוז	18.9		
סוויטאנגו סוכר וניל	15.1		
סוויטאנגו שוקו 400 ג	39.3		
סוויטנגו אבקה להכנת	12.1		
סוויטס חטיפי ביסקווי	8.9		
סוחט לימון/הדרים ידנ	24.9		
סוכר גולדן קלאסי סוג	14.9		
סוכר דמררה קלאסי בשק	6.0		
סוכר דמררה קלאסי סוג	12.5		
"סוכר דמררה שקית 1 ק"""	10.0		
סוכר וניל מיימונס 10	2.7		
סוכר וניל עשירייה רמ	2.0		
"סוכר חום 1 ק""ג פרימי"	13.1		
סוכר חום אורגני 1 קג	13.0		
סוכר חום דמררה 1קג ר	11.9		
"סוכר לבן 1 ק""ג רמי ל"	4.9		
סוכר לבן צנצנת סוגת	12.0		
סוכר קוקוס אורגני 30	13.1		
סוכרזית קלאסי 120 שק	15.5		
סוכריות בטעם מנטה אי	18.9		
סוכריות בטעם מנטה לל	7.9		
סוכריות בטעם מנטה מנ	10.9		
סוכריות בטעם מנטה מר	10.0		
סוכריות בטעם פירות ה	10.0		
סוכריות בטעם פירות י	10.0		
סוכריות בטעם פירות מ	3.6		
סוכריות בטעם פירות ק	18.9		
סוכריות בטעם תות מנט	3.6		
סוכריות בטעמי פירות	7.9		
סוכריות ג'לי בינס טע	10.0		
סוכריות ג'לי בינס מג	10.0		
סוכריות גאשרס פירות	19.5		
סוכריות גלי אקזוטי 1	27.9		
סוכריות גלי בטעמים א	17.9		
סוכריות וורטר ללא תו	8.0		
סוכריות וורטר פופקור	16.8		
סוכריות וורטר קפה לל	8.0		
סוכריות וורטרס אורגי	8.0		
סוכריות חמאה וורטרס	8.0		
סוכריות טופי בטעם שו	18.9		
סוכריות טופי ממולא ח	18.9		
סוכריות טיק טק מנטה	7.9		
סוכריות לב בצבעים לק	12.4		
"סוכריות לל""ס בטעם ל"	7.9		
"סוכריות לל""ס בטעם פ"	7.9		
"סוכריות לל""ס בטעם ק"	7.9		
"סוכריות לל""ס בטעם רי"	7.9		
"סוכריות לל""ס יוגורט"	7.9		
סוכריות לקישוט צבעונ	4.9		
סוכריות לקקן בטעמי פ	7.9		
סוכריות מיני בטעם פי	14.0		
"סוכריות ממולאות לל""ס"	7.9		
סוכריות מנטה מנטוס 3	3.6		
סוכריות מנטוס ללא סו	6.9		
סוכריות מנטוס שמחות	13.9		
סוכריות סוכרלוז 200	26.9		
סוכריות סקיטלס חמוצי	12.9		
סוכריות עדשים לקישוט	18.7		
סוכריות פז 1+3 מילוי	12.9		
סוכריות פז מילוי שמי	9.9		
סוכריות פז שמינייה 8	9.9		
סוכריות פין פופ פירו	19.9		
סוכריות צבעוניות לקי	6.8		
סוכריות קלפני 150 ג	10.0		
סוכריות שוקולד לקישו	13.9		
סוכרלייט ממתיק נוזלי	22.9		
סוללות AA מארז 20 סי	10.9		
סוללות AAA מארז 20 ס	10.9		
"סולת 1ק""ג"	5.6		
סולת חיטה רמי לוי 1	4.4		
סומרסבי אוכמניות בקב	9.0		
סומרסבי סיידר בק' 33	9.0		
סופג לחות מילוי סנו	11.7		
סופט ממחטות אף 3 שכב	12.9		
סופטקר 2ב1 אלסבון שמ	19.9		
סופטקר אלסבון לתינוק	15.9		
סופטקר אלסבון עדין ל	15.9		
סופר מסיר כתמים נוסח	19.9		
סופר פוליש מבריק רצפ	39.9		
סושי 60 שקיות אשפה ע	21.9		
סושי חמגשית אלומיניו	9.9		
סושי כיסוי ניילון עם	11.5		
סושי כריות קרצוף ללכ	9.5		
סושי כריות קרצוף עם	9.5		
סושי שקיות אוכל 300X	11.9		
סושי שקיות בד לבישול	11.7		
סושי שקיות זיפר עם ס	13.9		
סחוג אדום 140 גרם	10.9		
סחוג אדום 250 גר רמי	13.9		
סחוג אדום תבליני ביט	9.9		
סחוג אדום תימני מקור	7.9		
סחוג ירוק 140 גרם	10.9		
סחוג ירוק 250ג בק' ל	14.9		
סחוג ירוק 250גר רמי	13.9		
סחוג ירוק תבליני ביט	9.9		
סחוג ירוק תימני חריף	7.9		
סחוג מסורתי 190 ג רמ	11.1		
סחוג תימני 250 ביטון	14.9		
סחוט לימונענע 2לי	28.9		
סחוט קלמנטינה 2לי	28.9		
סחוט תפוז 2לי	28.9		
סחוט תפוח צלול 2לי	28.9		
סט 10 מחדדים	4.9		
סט 12 טושים פסטל	15.9		
סט 12 כפיות פסטל	9.9		
סט 12יח קליפסים לסגי	9.9		
סט 2 קרשי חיתוך במבו	19.9		
סט 2 תבניות אחסון וב	19.9		
סט 3 טושים ללוח מחיק	7.9		
סט 3 מגירות	9.9		
סט 3 עטים לחצן	9.9		
סט 3 קופסאות טריו	14.9		
סט 4 טושים ללוח מחיק	7.9		
סט 4 מרקרים	7.9		
סט 4 מרקרים פסטל	10.9		
סט 4 עטי מרקר	9.9		
סט 4 קופסאות אחסון ז	59.9		
סט 4 קערות צבעוניות	9.9		
סט 4 קעריות פלסטיק פ	9.9		
סט 5 מגיני אצבעות לע	8.9		
סט 5 עפרונות מכניים	9.9		
סט 6 חותמות עידוד	12.9		
סט 6 מיני מרקרים - ד	8.9		
סט 6 מרקרים מיני	9.9		
סט 8 קופסאות מיני נפ	9.9		
סט בצק	29.9		
סט גליטרים	7.9		
סט דיטורל ליקוריש 70	10.0		
סט חותמות	5.9		
סט טושים	5.9		
סט יצירה	3.9		
סט יצירה (איפור)	14.9		
סט כוסות פסטל מחליף	9.9		
סט כפות במבוק איכותי	9.9		
סט לאנץ בוקס משובח	19.9		
סט מאגים גמבו	14.9		
סט מברשות דנטליות	7.9		
סט מחקים	7.9		
סט מלא יחיד מודפס בו	79.9		
סט מלא יחיד מודפס קו	79.9		
סט משאבה עם בלונים-	19.9		
סט סכינים רב שימושיו	19.9		
סט עטים	7.9		
סט ענק 24 טושים דקים	9.9		
סט ענק למנגל	29.9		
סט קופסת אוכל ובקבוק	19.9		
סט קוצצי ציפורניים ג	14.9		
סט תפירה	6.9		
סטארבקס פרפוצ'ינו עו	13.9		
סטארבקס פרפוצ'ינו קר	13.9		
סטארופרמן בירה 500 מ	11.9		
סטארקיסט לאנצ בוקס א	15.0		
סטארקיסט לאנצ בוקס פ	15.0		
סטארקיסט מיקס סלמון	15.0		
סטארקיסט פילה הרינג	7.8		
סטארקיסט פילה טונה פ	14.8		
סטולי פרימיום 700 מל	69.9		
סטייל מרכך קרטין 750	21.9		
סטייל שמפו קרטין 750	21.9		
סטייק אנטריקוט DEVES	239.9		
סטייק אנטריקוט בקר ט	179.9		
סטייק בורגר דווסה 32	19.5		
סטייק דג טונה אדומה	59.9		
סטייק דג טונה בהירה	44.9		
סטייק דג טונה קפוא	45.4		
סטייק דנוור DEVESA	139.9		
סטייק פרגיות עוף טרי	44.9		
סטייק פרגית פרמיום	69.9		
סטייקבורגר בקר טיבון	18.0		
סטלה ארטואה בקבוק 6*	34.9		
סטרצ'יז - ערכת משחק	19.9		
סי גראס גוורצטרמינר	39.9		
סיגרים בשר 600 גרם	30.3		
סיגרים מרוקאים 800ג	28.2		
סיידר אוכמניות 4.5%	7.9		
סיידר קראפט תפוחים 5	11.1		
סיידר תפוחים סטרונגב	8.5		
סילאן טבעי 700 גר	19.9		
סילאן טבעי 900 גרם (	20.2		
סילאן טבעי 900גר כנר	24.1		
סילאן טבעי לחיץ 380	15.9		
סילאן טבעי לחיץ 630	24.9		
סילאן טבעי לחיץ 650	16.9		
סילאן טבעי לחיץ 840	19.9		
סילאן כנרת 900 גרם	13.0		
סילאן לחיץ טבעי 350	13.9		
סילאן קליית גת 900 ג	13.7		
סילאן רכיבים טבעיים	14.9		
סילאן שקדיה 720 גרם	10.9		
סילבר מסכה לשיער כסו	40.4		
סילוטייפ + מתקן	9.9		
סיליט באנג אמבטיות 7	14.5		
סיליט באנג ספריי ניק	14.5		
סיליט ג'ל אסלות לימו	10.0		
סיליט ספריי מסיר כתמ	14.5		
סימבה לכלב עוף 4קג	50.5		
סימילאק איזומיל NG	39.8		
סימילאק גולד פלוס 1	79.8		
סימילאק גולד פלוס 2	79.8		
סימילאק גולד שלב 1 7	69.8		
סימילאק גולד שלב 2 7	69.8		
סימילאק גולד שלב 3 7	69.8		
סימילאק פדיאשור וניל	79.9		
סימילאק קומפורט שלב	102.9		
סימלאק אדוונס מהדרין	54.8		
סימפוניה 16% שום קונ	12.9		
סימפוניה בצל מקורמל	10.4		
סימפוניה ג.שמנת זיתי	10.4		
סימפוניה גבינה במרקם	10.4		
סימפוניה גבינת שמנת	10.4		
סימפוניה שום שמיר 5%	10.4		
סיף גל אקונומיקה מרו	19.9		
סיף מגבוני רצפה מאסק	11.1		
סיף פנטסטיק קרם רענן	11.9		
סיף קרם לימון 500 מל	11.9		
"סיר 24 ס""מ 4.5 ליטר"	124.9		
"סיר מיני שף 14 ס""מ"	29.9		
"סיר נירוסטה 26 ס""מ 6"	149.9		
סירופ בטעם לימון 1 ל	10.9		
סירופ בטעם מייפל 500	14.9		
סירופ בטעם מייפל רמי	13.1		
סירופ בטעם פטל 1 ליט	10.9		
סירופ בטעם שוקולד 50	14.9		
סירופ בטעם שוקולד רמ	13.1		
סירופ דיאט אננס פריג	16.9		
סירופ דיאט בטעם אננס	9.9		
סירופ דיאט בטעם אשכו	11.9		
סירופ דיאט בטעם לימו	11.9		
סירופ דיאט בטעם תפוח	9.9		
סירופ דיאט לימונענע	10.9		
סירופ דיאט פטל עסיס	10.9		
"סירופ מייפל 189 מ""ל"	29.9		
סירופ מייפל אורגני 2	27.1		
סירופ מייפל אמיתי 10	29.7		
סירופ מייפל אמיתי 23	28.2		
סירופ מייפל אמיתי 25	29.2		
סירופ מירנדה בטעם תפ	18.9		
"סירופ מלבי 750 מ""ל"	18.9		
סירופ סילאן 900 גרם	12.9		
סירופ פפסי	18.9		
סירופ פפסי מקס	18.9		
סירופ פריגת בטעם לימ	16.9		
סירופ פריגת בטעם ענב	16.9		
סירופ פריגת בטעם פטל	16.9		
סירופ פריגת בטעם תפו	16.9		
סירופ פריגת דיאט אשכ	16.9		
סירופ פריגת דיאט בטע	16.9		
סירופ ריבת חלב 550 ג	18.1		
סכומון מעוצב בינוני	14.9		
סכומון מעוצב גדול	19.9		
סכין גילוח שיק אקסטר	16.9		
סכין לבן 100 יח	6.9		
סכין לבן חד פעמי 100	6.9		
סכין פרינסס עם כיסוי	29.9		
סכין קונצ'טו (10יח')	9.9		
סכין קרם 40 יחידות	7.9		
סכין רב-תכליתית מקצו	30.9		
סכין שף מקצועית פרימ	39.9		
סכין שקוף 40 יח	7.9		
סכיני גילוח 3 להבים	17.1		
סכיני גילוח לאישה 10	17.1		
סכיני גילוח לגבר 10י	17.1		
סכיני גילוח לגבר 5יח	9.0		
סכיני גילוח לנשים עם	24.9		
סכיני גילוח שיק נשים	11.9		
סכיני גילט בלו 3 יח	14.9		
סלט איקרה ביתית ורוד	17.9		
סלט איקרה ביתית לבנה	17.9		
סלט ביצים 200גר	19.1		
סלט המושבה 450גר טעם	12.9		
סלט חומוס עם זעתר אח	10.8		
סלט חומוס עם חריף אח	10.8		
סלט חומוס עם טחינה א	10.8		
סלט חומוס עם צנובר א	10.8		
סלט חזרת 250 ג	15.7		
סלט חציל על האש בטחי	11.9		
סלט חצילים בטעם כבד	14.9		
סלט חצילים במיונז אח	4.9		
סלט חצילים פיקנטי אח	14.9		
סלט טונה מקסיקני 150	15.9		
סלט טונה קליפורניה +	15.9		
סלט טורקי 250גר אחלה	9.9		
סלט טורקי 400 גרם	14.9		
סלט טחינה אחלה 125 ג	4.9		
סלט טחינה צבר 400 ג	11.9		
סלט כרוב אדום אחלה 2	8.0		
סלט כרוב אדום אחלה 5	14.9		
סלט מטבוחה אחלה 125	4.9		
סלט מטבוחה אחלה 500	14.6		
סלט מטבוחה חריפה אש	9.9		
סלט מטבוחה צבר 400 ג	11.9		
סלט סלמון עם מיונז 1	16.9		
סלט סלק 250גרם רמי ל	9.0		
סלט קולסלאו 400 גרם	9.9		
סלט קולסלאו חסלט 400	11.9		
סלט קולסלאו צבר 400	11.9		
סלט קולסלואו אחלה 25	9.9		
סלט שום כתוש 250 ג	15.7		
"סלטי תפו""א 200 ג"	11.9		
סליים צבעוני גליטר	9.9		
סליים צבעוני נצנצים	9.9		
סלים דליס חטיף דגנים	12.9		
סלים דליס טופינג אגו	12.9		
סלים דליס טופינג פיר	12.9		
סלים דליס לילדים שוק	12.9		
סלים דליס שוקולד מרי	12.9		
סליק פאנטה אורנג פחי	3.9		
סליק קוקה קולה זירו	3.9		
סליק קוקה קולה פחית	3.9		
סלמון אטלנטי במים 12	14.9		
סלמון אטלנטי ברוטב ט	9.9		
סלמון אטלנטי בשמן 12	14.9		
סלמון אטלנטי בשמן קנ	9.9		
סלמון אטלנטי מעושן ב	9.9		
סלמי איטלקי מעושן 30	28.9		
סלמי איטלקי מעושן רמ	25.2		
סלמי גלבוע 400 גר	21.9		
סלמי גלילי מעושן 400	25.9		
סלמי סרוולד יבש 250	42.9		
סלמי סרוולט 250 גרם	37.9		
סלמי צרפתי 250 גר	44.9		
סלמי קוניאק 120ג דק	13.9		
סלמי תה 300 גר	21.9		
סלמי תה משובח 300 גר	21.9		
סלק אדום	3.8		
סלק וואקום 500 גרם	5.9		
סלק וואקום שקית 500	6.9		
סלק עלים מהדרין רמי	6.9		
סלקט אוכמניות פוסט 3	27.0		
סלקטד פרנץ גוורצטרמי	31.7		
סלרי (שקית )חסלט	7.9		
סלרי אמריקאי	5.9		
סלרי אמריקאי א.אדמה	6.9		
סלרי חתוך	4.9		
סלרי חתוך ארוז	3.9		
סלרי מהדרין רמי לוי	6.9		
סלרי עלים שדות בעמק	6.9		
סמיילס טעם וניל 150	4.6		
סמיילס טעם שוקו 150	4.6		
סמיילס טעם תות 150 ג	4.6		
סמיילס עוגיות סנדויץ	20.2		
סן פלגרינו 1 ליטר בק	10.0		
סנו K3 פיתיון ג'ל קו	39.9		
סנו K3 תחנת פיתיון ל	39.9		
סנו K333 נוזלי	26.9		
סנו אוקסיג'ן בייבי 3	27.9		
סנו אוקסיג'ן ספריי פ	17.7		
סנו אוקסיגן 3 ליטר	27.9		
"סנו ג'ט לאמבט 750 מ"""	13.9		
"סנו ג'ט למטבח 750 מ"""	13.7		
סנו ג'ט פלוס לניקוי	12.9		
סנו ג'ט+ניקוי אסלות	9.9		
סנו כריות ניקוי לשבת	9.9		
סנו מחטא ומשמיד חייד	13.9		
