itemname	itemprice	size	brand
מעדן ריבה מנץ אנד גאססר תות שדה 300 גר	22.9		
מעדן שיבולת שועל וחלב 2% 150 גר	7.2		
מעדן שקדים בטעם אגוזי לוז 125 גרם	4.7		
מעדן תות שדה 100% 284 גרם	16.9		
מעדן תות שדה 45% פרי 700 גר	23.9		
"מעדן תות שדה ללת""ס 100% 284 גרם"	19.9		
מעדן תותי יער אורגני 250 ג FIORDIFRUTTA	24.9		
"מעדן תפוז ללת""ס 100% פרי 284 גרם"	19.9		
מעדני המלך חצי ירח מצופה 175 גר	8.9		
מעטפת בצק פילו במילוי גבינת פטה 300 גרם	22.9		
מעטפת בצק פילו במילוי גבינת פטה ותרד 300	22.9		
"מעיין מלונה בכוס אישי בטעם מלון 110 מ""ל"	11.9		
"מעיין מלונה פיינט בטעם מלון 710 מ""ל"	38.9		
מעמד לנר לוטוס 14	99.9		
מעמד לנר לוטוס 20	165.0		
מעמד לצלי עוף גרמני	29.9		
מעמול תמרים	37.9		
מעריב סוף השבוע	22.0		
מפה 250*150 ארוג מודפס	399.0		
מפה גאקרד שלכת 300/180	399.0		
מפות אל בד	7.9		
מפות ניקול סטייל	14.2		
מפות שולחן ניקול זוג	14.2		
מפות שולחן סנו סושי לבנות זוג	12.5		
מפיון פסים מוכסף	54.9		
מפיות טאצ 80 יחידות צבעים כהים	6.9		
מפיות סנו סושי גדולות ועבות 50 יח	13.6		
מפיות שולחן מהודרות	4.9		
מפיות שיק מעוצבות	12.0		
מפיות תבליט מהודרות	15.4		
מפיץ ריח למדיח בניחוח לימון פיניש	21.9		
מפצל חשמל 1 ל-2 סמיקום	7.9		
מפצל חשמל T2 אנכי+מט	46.9		
מפריד ביצה OXO	39.9		
מפת ניילון בגליל סנו סושי 50 מטר	37.9		
"מפת פלנל עם גומי 22*30 ס""מ"	11.9		
מפת שולחן אל בד עם רנר מודפס 2.70*1.20	10.9		
מפת שולחן סנו סושי שקופות 10 יח	24.9		
מפת שולחן עם גומי	15.9		
מצונן אריסה חריפה	17.9		
"מצות תפו""א לל""ג 300 גרם"	24.9		
מצנם ל-2 פרוסות יונדאי 900W אדום	124.9		
מצקת ניילון OXO מחודש	54.9		
מצת צבעוני אלקטרוני	4.9		
מצת קליפר	6.9		
מק אנד ציז מגורר 200 גרם	26.2		
"מקאלן 12 דאבל קאסק 700 מ""ל"	374.9		
מקוויטיס ביסקוויט 250 גרם	13.5		
מקוויטיס ביסקוויט מצופה שוקולד חלב 200 ג	15.5		
מקוויטיס ביסקוויט מצופה שוקולד מריר 200	15.5		
מקלוני אורז 5 מ`מ 40	9.9		
מקלוני נייר לבן עם צמר גפן צבעוני 200 יח	6.9		
מקלוני ציפס+ מתבל קטשופ 86 גר	11.9		
מקלוני צמר גפן LA BE	1.9		
מקלוני צמר גפן la belle עץ 300 יח	5.2		
מקלוני תירס בטעם גבינת צדר 227 גרם HERRS	24.9		
מקלות אפויים בטעם בצל צוקטה 160 גר	9.7		
מקלות אפויים עם מלח ים 250 גר גונץ	20.9		
מקלות ארוך 150 גרם	8.9		
מקלות בורקס פילו XL גבינה שגב 450 גר	24.9		
"מקלות בורקס פילו תפו""א שגב 600 גר"	24.9		
מקלות בורקס פילו תרד ובצל שגב 600 ג	24.9		
מקלות בייגלה מכוסמין מלא אורגני 200 גרם	18.9		
מקלות גריסיני עם פרג סוויט פלוס 220 גר	10.3		
מקלות גריסיני קלאסי 200 גרם	11.9		
מקלות גריסיני שומשום 175 גרם	11.9		
מקלות חמצוצים פטל 100 גרם	14.5		
מקלות חמצוצים פטל 50 גרם	9.1		
מקלות חמצוצים קולה 100 גרם	14.5		
מקלות חמצוצים קולה 50 גרם	9.1		
מקלות חמצוצים תות 50 גרם	9.1		
"מקלות חמצוצים תפו""ע 100 גרם"	14.5		
מקלות חספוסים יוגטה טעם קולה 50 גר	6.5		
מקלות חספוסים יוגטה טעם תות שדה 50 גר	6.5		
מקלות סורימי 200 גרם	4.9		
מקלות סורימי בטעם סרטן קפוא 200 גרם	9.7		
מקלות פרמזן	39.9		
מקלות קינמון ציילון אורגני 50 גרם	18.9		
מקלות ריחניים בניחוח כביסה אירוויק 30 מל	22.9		
"מקלות ריחניים לבנדר מתוק אירוויק 30 מ""ל"	22.9		
מקלות תירס ממותקים 80 גרם	5.7		
מקלות תפוא מלוחים 80 גרם	6.0		
מקס ברנר חטיף חלבון שוקולד דובאי 60 גרם	17.9		
מקס ברנר חטיף חלבון שוקולד וקרמל 60 גרם	17.9		
מקס ברנר חטיף חלבון שוקולד וקרמל מלוח 60	17.9		
מקס ברנר טבלת שוקולד חלב ואגוזי לוז 90 ג	23.9		
מקס ברנר טבלת שוקולד חלב וקרמל מלוח 90 ג	23.9		
מקס ברנר טבלת שוקולד מריר 70% 90 גרם	23.9		
מקס ברנר טבלת שוקולד מריר ופקאן 90 גרם	23.9		
מקס ברנר טבלת שוקולד פרו דובאי 60 גרם	24.9		
מקס ברנר שוקולד בייטס חלב אגוזים 70 גרם	11.9		
מקס ברנר שוקולד בייטס לבן וקוקוס 70 גרם	11.9		
מקסי מיץ	29.9		
מקסי סנאקס חטיף ציפס בטטה סגולה 71 גרם	14.9		
מקסימה דפי בישום למייבש	17.5		
מקסימה דפי בישום למייבש בניחוח אולטרה פר	17.5		
מקסימה מרכך כביסה בייבי שיבולת שועל 4 ל	26.9		
"מקסצאפ רוטב צילי חריף מזרח ומערב 700 מ""ל"	16.9		
מקרוני כוסמין אורגני 250 גרם	16.5		
מקרוני עם גבינה גוסטו 206 גר	11.9		
מקרוסקה	139.0		
מקרוסקה בואקום במשקל	103.0		
מקרוסקה במשקל	145.0		
מקרל בואקום במשקל	103.0		
מקרל מעושן L במשקל	103.0		
מקרל מעושן בוואקום	109.0		
מקרל מעושן גדול במשקל	113.0		
מקרל מעושן חם -פיקלינג	109.0		
מקרל פרוס בשמן	124.0		
מקרל שלם קפוא בוואקום במשקל	41.9		
מקרלית בואקום במשקל	134.0		
מר.כביסה סנומקסימה מרוכז floral touchל 1	18.9		
מר.כביסה סנומקסימה מרוכזgentle breezeל1	18.9		
מרבה עוגיות עם זיגוג בטעם קפה 200 גרם	14.9		
מרבה פטיסרי עוגיות דאבל שוקולד 200 גרם	14.2		
מרבה פטיסרי עוגיות נוגטלי אגוזים 200 גרם	14.2		
"מרגריטה קוקטייל 700 מ""ל"	92.9		
מרגרינה בטעם חמאה שמרית 200 גר	6.2		
מרגרינה ללא מלח לאפיה ובישול שמרית 200גר	6.2		
מרווה ארוזה	7.9		
מרווה משולשת 50 גר	17.5		
"מרטיני אקסטרה דריי 750 מ""ל"	59.9		
מרטיני ביאנקו 1 ליטר	74.9		
מרטיני וורמוט אדום 1 ליטר	74.9		
מרטיני וורמוט לבן 1 ליטר	74.9		
מרידול מברשת שיניים אקסטרה סופט זוג	49.9		
מרידול מברשת שיניים זוג	39.9		
"מרידול מי פה 400 מ""ל"	41.9		
"מרידול מי פה פרדונט אקספרט 400 מ""ל"	36.5		
"מרידול משחת שיניים להגנה 75 מ""ל"	28.9		
"מרידול משחת שיניים להגנה ולהלבנה 75 מ""ל"	34.9		
מרינדה באפלו לכנפיים סוויט בייבי 473 גרם	41.9		
מרית לקרם צבעוני	14.9		
מרית סיליקון גמישה לחביתות	99.9		
"מרכך ד""ר פישר קידס 750 מ""ל"	18.9		
"מרכך הוואי מטפח לשיער רגיל 650 מ""ל"	16.4		
מרכך הוואי מתיר קשרים לילדים 650 מל	16.4		
"מרכך הקסם ב 3 דקותפנטן 220 מ""ל"	24.9		
"מרכך הקסם מרוכז פנטן לחות מוגברת 220 מ""ל"	24.9		
"מרכך הרבל אסנסס אלוורה 250 מ""ל"	21.9		
"מרכך הרבל אסנסס בניחוח ורדים 250 מ""ל"	21.9		
"מרכך הרבל אסנסס ניחוח לבנדר 250 מ""ל"	21.9		
"מרכך הרבל אסנסס ניחוח קוקוס 250 מ""ל"	21.9		
"מרכך טרזמה קרטין 400 מ""ל"	20.9		
מרכך כביסה BLUE BLOSSOM סנו מקסימה 4 ל	24.9		
מרכך כביסה SOFT SILK סנו מקסימה 4 ל	24.9		
מרכך כביסה fres&gentele תינוקלין 1 ליטר	24.9		
"מרכך כביסה ווניל וגרדניה 750 מ""ל"	19.9		
מרכך כביסה ירוק 1 ליטר	31.9		
מרכך כביסה לבנדר 4 ליטר	37.5		
"מרכך כביסה לנור מרוכז האוקיינוס 819 מ""ל"	16.9		
"מרכך כביסה לנור מרוכז חבצלות 819 מ""ל"	16.9		
"מרכך כביסה לנור מרוכז מלח ים 798 מ""ל"	16.9		
"מרכך כביסה לנור מרוכז סחלב 819 מ""ל"	16.9		
"מרכך כביסה לנור מרוכז רגיש 819 מ""ל"	16.9		
"מרכך כביסה לנור ניחוח מאסק פרחים 819 מ""ל"	16.9		
מרכך כביסה מבושם 4 ליטר	37.5		
מרכך כביסה מקסימה ביו סופר מרוכז 1 ל	18.9		
מרכך כביסה מקסימה בייבי 1 ל	18.9		
מרכך כביסה מקסימה בייבי שיבולת שועל 1 ל	18.9		
מרכך כביסה מקסימה בייבי שיבולת שועל 1.5	34.9		
מרכך כביסה מקסימה חלב ודבש 1 ל	18.9		
מרכך כביסה מקסימה סופר מרוכ bluo blossom	18.9		
מרכך כביסה מקסימה סופר מרוכז 1 ל COOL	18.9		
מרכך כביסה מקסימה סופר מרוכז 1 ל ZEN	18.9		
מרכך כביסה מקסימה סופר מרוכז 1 ל אולטרא	18.9		
מרכך כביסה מקסימה סופר מרוכז 1 ל מאסק	18.9		
מרכך כביסה מקסימה סופר מרוכז 1 ל סנסטיב	18.9		
מרכך כביסה מקסימה סופר מרוכז 1 ל פצולי ל	18.9		
מרכך כביסה מקסימה סופר מרוכז soft silk 1	18.9		
"מרכך כביסה מקסימה פרפיום 750 מ""ל CRYSTAL"	18.9		
"מרכך כביסה מקסימה פרפיום 750 מ""ל GOLDEN"	18.9		
"מרכך כביסה סוד מרוכז גונגל 900 מ""ל"	15.5		
"מרכך כביסה סוד מרוכז ורוד 900 מ""ל"	15.5		
מרכך כביסה סוד מרוכז זהב ארומתרפי 900 מל	15.5		
"מרכך כביסה סוד מרוכז כחול 900 מ""ל"	15.5		
"מרכך כביסה סוד מרוכז סגול 900 מ""ל"	15.5		
"מרכך כביסה סוד פרש קונטרול ורוד 900 מ""ל"	15.5		
"מרכך כביסה סוד פרש קונטרול כחול 900 מ""ל"	15.5		
מרכך כביסה סנו מקסימה גנטל בריז 4 ל	24.9		
מרכך כביסה סנו מקסימה פלורל טאצ 4 ל	24.9		
מרכך כביסה תינוקלין היפואלרגני 1 ליטר	24.9		
"מרכך כביסה תפוח ושקדים 750 מ""ל"	19.9		
מרכך כיף לחות מוגברת עם אפרסק 700 מל	14.9		
מרכך כיף לשיער יבש רימונים ושמן ארגן 700	14.9		
מרכך כיף לשיקום והזנה שמן קוקוס 700 מל	14.9		
"מרכך כיף פיות 750 מ""ל"	14.4		
"מרכך לכל סוגי השיער בוטני 500 מ""ל"	27.9		
"מרכך לכל סוגי השיער גקוב ביוטי 500 מ""ל"	34.9		
מרכך לכל סוגי השיער ירקות ירוקים ECOLOVE	36.9		
"מרכך לשיער רגיל-יבש בוטני 500 מ""ל"	27.9		
מרכך לשיער רגיל/יבש ירקות כתומים ECOLOVE	36.9		
"מרכך מרוכז זר הרמוניה בלבן 960 מ""ל"	16.9		
"מרכך מרוכז זר חלומות ורודים 960 מ""ל"	16.9		
מרכך מרוכז לבנדר גרין קר 1 ליטר	14.9		
מרכך מרוכז פרחים גרין קר 1 ליטר	14.9		
"מרכך פינוק לשיער יבש 700 מ""ל"	13.9		
"מרכך פינוק לשיער רגיל 700 מ""ל"	13.9		
"מרכך פינוק שמן קוקוס 700 מ""ל"	13.9		
"מרכך פנטן לחות מוגברת 800 מ""ל"	26.9		
"מרכך פנטן מיראקלס לשיער ארוך 325 מ""ל"	21.9		
"מרכך פנטן מיראקלס משי 325 מ""ל"	21.9		
"מרכך קיק שיבולת שועל 450 מ""ל OS+"	37.9		
"מרכך קרליין 10 עם שמן זרעים 700 מ""ל"	13.9		
"מרכך רימונים 750 מ""ל"	11.4		
"מרכך שיער טבעי פריחת הגליל 500 מ""ל"	28.9		
מרכך שיער צמחי 500 מ	31.9		
מרלבורו גולד 100 חפיסה	44.5		
מרלבורו גולד PP קרטוש	440.0		
מרלבורו גולד קצר	44.5		
מרלבורו גולדן רד KS חפיסה	44.5		
מרלבורו סאמר ספלאש חפיסה	39.0		
מרלבורו סאמר ספלאש קרטוש	383.0		
מרלבורו פיוזן קפסולה חפיסה	39.0		
מרלבורו רד PP קרטוש	440.0		
מרלבורו רד קצר בוקס חפיסה	44.5		
מרלו אדום יבש 750 מל סלקטד	32.9		
"מרמייט דרא""פ 125 גרם"	47.9		
מרמלד גלי בטעם פטל 300 גרם AZ	14.4		
מרסי קריספי 250 גרם	22.9		
מרסס אקונומיקה מבושמת 1 ליטר טאצ	13.5		
"מרסס בייבי לחיטוי משטחים 99.9% 750 מ""ל"	16.5		
"מרסס כלורקס לניקוי עם אקונומיקה 946 מ""ל"	27.9		
"מרסס מבריק שמשות אסטוניש 750 מ""ל"	15.4		
"מרסס מלרוד לניקוי וטיהור המזגן 500 מ""ל"	26.9		
"מרסס מנקה שומנים 99.9% 750 מ""ל"	16.5		
"מרסס מסיר כתמי חלודה איירון אאוט 473 מ""ל"	32.9		
מרסס מסיר עובש סנו 1 ליטר	20.9		
"מרסס סיליט לניקוי אמבטיות 750 מ""ל"	15.5		
מרסס סנו אנטי קאלק למקלחון 1 ליטר	18.5		
"מרסס סנו גט +תוספת חומץ 750 מ""ל"	16.5		
מרסס סנו פורטה פלוס לבן 1 ליטר	21.9		
"מרסס פלדג רהיטים קלאסי 250 מ""ל"	13.9		
מרסס שמן FREE	79.9		
מרפיס פחית 500 מל	14.5		
מרציפן גולמי המרשלג 100 גרם	11.9		
מרציפן חטיף 100 גר CARSTENS ERASMI	12.2		
מרציפן חלה המרשלג 75 גרם	12.5		
מרציפן לא מצופה 82 גרם	8.9		
מרציפן מצופה 100 גרם	9.5		
מרציפן מצופה שוקולד מריר 140 גרCARSTENS	17.9		
מרציפן תפוז שוקולד מריר 140 גרCARSTENS	17.9		
"מרק 500 מ""ל BORSH"	14.4		
מרק בטעם עוף עם אטרי	3.9		
מרק בצל קנור 225 גרם	24.9		
מרק בשר מגיק בכוס 70 גרם	5.8		
מרק גזר עם קוקוס אורגני 400 גר	23.9		
מרק דגים חדקן 530 גרם ROYALLY	34.9		
מרק דגים פורל 530 גרם ROYALLY	34.9		
מרק היום אפונה 117 גרם	15.9		
"מרק טעם עוף 1 ק""ג"	22.9		
מרק טעם עוף 400 גרם צנצנת קנור	22.9		
מרק טעם עוף דל קלוריות 48 גרם-קופסא	10.9		
מרק טעם עוף זך עדיף 400 גרם	19.9		
מרק טעם עוף קנור רכיבים טבעיים 400 גרם	24.9		
מרק ירקות מגיק בכוס 70 גרם	5.8		
מרק נמס בכוס אפונה 50 גרם	8.9		
מרק נמס בכוס אקסטרה ירקות ואיטריות קנור	5.9		
מרק נמס בכוס ועוד ט.עוף שקדי מרק - קנור	8.9		
מרק נמס בכוס עגבניות 56 גרם	8.9		
מרק נמס בכוס עגבניות וקרוטונים 56 ג קנור	8.9		
מרק נמס בכוס פטריות 43 גרם- קנור	8.9		
מרק עגבניות עם פסטה 100% רכיבים טבעיים	15.9		
מרק עוף אמיתי מרכיבים טבעיים 400 גרם	27.9		
מרק עוף אמיתי רכיבים טבעיים 400 גרם	25.9		
מרק עוף מגיק בכוס 70 גרם	5.8		
מרק עוף עם אטריות 100% רכיבים טבעיים	15.9		
מרק עם נודלס טעם ירקות מנת השף 70 גר	6.2		
מרק עם נודלס טעם עוף מנת השף 70 גר	6.2		
מרק עם נודלס טעם פטריות מנת השף 70 גר	6.2		
מרק עם נודלס טעם תירס מנת השף 70 גר	6.2		
מרק עם נודלס סיני פיקנטי מנת השף 70 גר	6.2		
מרק עשיר ירקות קנור 69 גרם - שקיות	15.5		
מרק עשיר עוף אטריות קנור 75 גרם - שקיות	15.5		
מרק פטריות קנור 225 גרם	24.9		
מרק פירה נמס בטעם פטריות עם קרטונים 17	3.9		
מרק קנור נמס בכוס ירקות 44 גרם	8.9		
מרק קנור נמס בכוס עוף וקרוטונים 48 גרם	8.9		
מרק קנור נמס בכוס תירס 45 גרם	8.9		
מרק תיבול טעם עוף זך רכיבים טיבעיים 400	23.9		
מרקז דה קסרס ריוחה קריאנזה 375 מל	39.9		
מרקז דה קסרס ריוחה קריאנזה 750 מל	72.9		
מרקיה 340 מל מקנה ס	10.4		
מרקיה צבעוני 20 יח ד	9.0		
מרקיות צבע 25 יח מעורב	6.9		
מרקייה מתכלה 7 מתכלה	13.4		
